"UserName","Description","DelayedAutoStart","BinaryPathName","StartupType","Name","RequiredServices","CanPauseAndContinue","CanShutdown","CanStop","DisplayName","DependentServices","MachineName","ServiceName","ServicesDependedOn","StartType","ServiceHandle","Status","ServiceType","Site","Container"
"LocalSystem","Microsoft Edge을(를) 항상 업데이트합니다. 이 서비스를 사용하지 않으면 응용 프로그램이 최신 상태로 유지되지 않습니다.","False","""C:\Program Files (x86)\Microsoft\Edge\Application\132.0.2957.127\elevation_service.exe""","Manual","MicrosoftEdgeElevationService","System.ServiceProcess.ServiceController[]","False","False","False","Microsoft Edge Elevation Service (MicrosoftEdgeElevationService)","System.ServiceProcess.ServiceController[]",".","MicrosoftEdgeElevationService","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess",,
"NT Authority\LocalService","Windows Defender 방화벽은 권한이 없는 사용자가 인터넷 또는 네트워크를 통해 컴퓨터에 액세스하는 것을 방지하여 컴퓨터를 보호해 줍니다.","False","C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p","Automatic","mpssvc","System.ServiceProcess.ServiceController[]","False","False","False","Windows Defender Firewall","System.ServiceProcess.ServiceController[]",".","mpssvc","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32ShareProcess",,
"NT AUTHORITY\NetworkService","데이터베이스, 메시지 큐, 파일 시스템 등 여러 리소스 관리자에 관련된 트랜잭션을 조정합니다. 서비스를 중지하면 이러한 트랜잭션이 실패합니다. 서비스를 사용하지 않도록 설정하면 관련된 모든 서비스를 시작할 수 없습니다.","True","C:\WINDOWS\System32\msdtc.exe","Manual","MSDTC","System.ServiceProcess.ServiceController[]","False","False","False","Distributed Transaction Coordinator","System.ServiceProcess.ServiceController[]",".","MSDTC","System.ServiceProcess.ServiceController[]","Manual",,"Stopped","Win32OwnProcess",,
"LocalSystem","이 컴퓨터에서 원격 iSCSI 대상 장치로 인터넷 SCSI(iSCSI) 세션을 관리합니다. 이 서비스를 중지하면 이 컴퓨터에서 iSCSI 대상에 로그인하거나 액세스할 수 없습니다. 서비스를 사용하지 않도록 설정하면 관련된 모든 서비스를 사용할 수 없습니다.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","MSiSCSI","System.ServiceProcess.ServiceController[]","False","False","False","Microsoft iSCSI Initiator Service","System.ServiceProcess.ServiceController[]",".","MSiSCSI","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32ShareProcess",,
"LocalSystem","Windows Installer(*.msi, *.msp) 패키지로 제공되는 응용 프로그램을 추가, 수정 및 제거합니다. 이 서비스를 사용할 수 없으면 이 서비스에 명시적으로 종속된 모든 서비스를 시작할 수 없습니다.","False","C:\WINDOWS\system32\msiexec.exe /V","Manual","msiserver","System.ServiceProcess.ServiceController[]","False","False","False","Windows Installer","System.ServiceProcess.ServiceController[]",".","msiserver","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess",,
"LocalSystem","키 입력 필터링 및 매핑 제어","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Disabled","MsKeyboardFilter","System.ServiceProcess.ServiceController[]","False","False","False","Microsoft 키보드 필터","System.ServiceProcess.ServiceController[]",".","MsKeyboardFilter","System.ServiceProcess.ServiceController[]","Disabled","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32ShareProcess",,
"NT Service\MSSQLFDLauncher","Service to launch full-text filter daemon process which will perform document filtering and word breaking for SQL Server full-text search. Disabling this service will make full-text search features of SQL Server unavailable.","False","""C:\Program Files\Microsoft SQL Server\MSSQL16.MSSQLSERVER\MSSQL\Binn\fdlauncher.exe"" -s MSSQL16.MSSQLSERVER","Disabled","MSSQLFDLauncher","System.ServiceProcess.ServiceController[]","False","False","False","SQL Full-text Filter Daemon Launcher (MSSQLSERVER)","System.ServiceProcess.ServiceController[]",".","MSSQLFDLauncher","System.ServiceProcess.ServiceController[]","Disabled","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess",,
"NT Service\MSSQLLaunchpad","Service to launch Advanced Analytics Extensions Launchpad process that enables integration with Microsoft R Open using standard T-SQL statements. Disabling this service will make Advanced Analytics features of SQL Server unavailable.","False","""C:\Program Files\Microsoft SQL Server\MSSQL16.MSSQLSERVER\MSSQL\Binn\launchpad.exe"" -launcher RLauncher.dll -launcher Pythonlauncher.dll -launcher commonlauncher.dll -pipename sqlsatellitelaunch -timeout 600000 -logPath ""C:\SQLServer\MSSQL16.MSSQLSERVER\MSSQL\LOG\ExtensibilityLog"" -workingDir ""C:\Program Files\Microsoft SQL Server\MSSQL16.MSSQLSERVER\MSSQL\ExtensibilityData"" -externalLanguagesTempDir ""C:\Program Files\Microsoft SQL Server\MSSQL16.MSSQLSERVER\MSSQL\ExternalLanguagesTemp"" -externalLanguagesDir ""C:\SQLServer\MSSQL16.MSSQLSERVER\MSSQL\ExternalLanguages"" -externalLibrariesTempDir ""C:\Program Files\Microsoft SQL Server\MSSQL16.MSSQLSERVER\MSSQL\ExternalLibrariesTemp"" -externalLibrariesDir ""C:\SQLServer\MSSQL16.MSSQLSERVER\MSSQL\ExternalLibraries"" -satelliteDllPath ""C:\Program Files\Microsoft SQL Server\MSSQL16.MSSQLSERVER\MSSQL\Binn\sqlsatellite.dll"" ","Disabled","MSSQLLaunchpad","System.ServiceProcess.ServiceController[]","False","False","False","SQL Server Launchpad (MSSQLSERVER)","System.ServiceProcess.ServiceController[]",".","MSSQLLaunchpad","System.ServiceProcess.ServiceController[]","Disabled","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess",,
"NT Service\MSSQLSERVER","Provides storage, processing and controlled access of data, and rapid transaction processing.","False","""C:\Program Files\Microsoft SQL Server\MSSQL16.MSSQLSERVER\MSSQL\Binn\sqlservr.exe"" -sMSSQLSERVER","Automatic","MSSQLSERVER","System.ServiceProcess.ServiceController[]","True","True","True","SQL Server (MSSQLSERVER)","System.ServiceProcess.ServiceController[]",".","MSSQLSERVER","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"NT Service\MSSQLServerOLAPService","Supplies online analytical processing (OLAP) functionality for business intelligence applications.","False","""C:\Program Files\Microsoft SQL Server\MSAS16.MSSQLSERVER\OLAP\bin\msmdsrv.exe"" -s ""C:\Program Files\Microsoft SQL Server\MSAS16.MSSQLSERVER\OLAP\Config""","Disabled","MSSQLServerOLAPService","System.ServiceProcess.ServiceController[]","False","False","False","SQL Server Analysis Services (MSSQLSERVER)","System.ServiceProcess.ServiceController[]",".","MSSQLServerOLAPService","System.ServiceProcess.ServiceController[]","Disabled","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess",,
"LocalSystem","시간, 네트워크, 지리적 위치, Bluetooth 및 cdf 요소를 기준으로 신호를 평가하는 신호 집계 서비스입니다. 지원되는 기능에는 장치 잠금 해제, 동적 잠금 및 Dynamo MDM 정책이 있습니다.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","NaturalAuthentication","System.ServiceProcess.ServiceController[]","False","False","False","기본 인증","System.ServiceProcess.ServiceController[]",".","NaturalAuthentication","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32ShareProcess",,
"LocalSystem","UI 구성 요소에 DirectAccess 상태 알림을 제공합니다.","False","C:\WINDOWS\System32\svchost.exe -k NetSvcs -p","Manual","NcaSvc","System.ServiceProcess.ServiceController[]","False","False","False","Network Connectivity Assistant","System.ServiceProcess.ServiceController[]",".","NcaSvc","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32ShareProcess",,
"LocalSystem","패키지된 Microsoft Store 앱이 인터넷에서 알림을 받을 수 있도록 하는 브로커 연결입니다.","False","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","NcbService","System.ServiceProcess.ServiceController[]","False","False","True","Network Connection Broker","System.ServiceProcess.ServiceController[]",".","NcbService","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"NT AUTHORITY\LocalService","네트워크 연결 장치 자동 설정 서비스는 자격 있는 네트워크에 연결하는 자격 있는 장치를 모니터링하고 설치합니다. 이 서비스를 중지하거나 사용하지 않도록 설정하면 Windows에서 자격 있는 네트워크 연결 장치를 자동으로 검색하여 설치할 수 없습니다. 사용자가 사용자 인터페이스를 통해 네트워크 연결 장치를 수동으로 PC에 추가할 수는 있습니다.","False","C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p","Manual","NcdAutoSetup","System.ServiceProcess.ServiceController[]","False","False","True","Network Connected Devices Auto-Setup","System.ServiceProcess.ServiceController[]",".","NcdAutoSetup","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","사용자 및 서비스를 인증하기 위해 이 컴퓨터와 도메인 컨트롤러 사이에 보안된 채널을 유지합니다. 이 서비스가 중지되면 컴퓨터에서 사용자 및 서비스를 인증할 수 없고 도메인 컨트롤러에서 DNS 레코드를 등록할 수 없게 됩니다. 이 서비스가 사용할 수 없게 설정되면 이 서비스에 종속성이 있는 모든 서비스는 시작할 수 없게 됩니다.","False","C:\WINDOWS\system32\lsass.exe","Manual","Netlogon","System.ServiceProcess.ServiceController[]","False","False","False","Netlogon","System.ServiceProcess.ServiceController[]",".","Netlogon","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32ShareProcess",,
"LocalSystem","네트워크 및 전화 접속 연결 폴더에 있는 개체를 관리하여 LAN 및 원격 연결을 모두 볼 수 있게 합니다.","False","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","Netman","System.ServiceProcess.ServiceController[]","False","False","False","Network Connections","System.ServiceProcess.ServiceController[]",".","Netman","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32ShareProcess",,
"NT AUTHORITY\NetworkService","컴퓨터가 연결되어 있는 네트워크를 식별하고 이 네트워크에 대한 속성을 수집 및 저장하며 이 속성이 변경되면 응용 프로그램에 알립니다.","False","C:\WINDOWS\System32\svchost.exe -k netprofm -p","Manual","netprofm","System.ServiceProcess.ServiceController[]","False","False","True","Network List Service","System.ServiceProcess.ServiceController[]",".","netprofm","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","네트워크 설정 서비스는 네트워크 드라이버 설치를 관리하고 하위 네트워크 설정의 구성을 허용합니다. 이 서비스를 중지하면 진행 중인 드라이버 설치가 모두 취소될 수 있습니다.","False","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","Manual","NetSetupSvc","System.ServiceProcess.ServiceController[]","False","False","False","Network Setup Service","System.ServiceProcess.ServiceController[]",".","NetSetupSvc","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess, Win32ShareProcess",,
"NT AUTHORITY\LocalService","net.tcp 프로토콜을 통해서 TCP 포트를 공유하는 기능을 제공합니다.","False","C:\WINDOWS\Microsoft.NET\Framework64\v4.0.30319\SMSvcHost.exe","Disabled","NetTcpPortSharing","System.ServiceProcess.ServiceController[]","False","False","False","Net.Tcp Port Sharing Service","System.ServiceProcess.ServiceController[]",".","NetTcpPortSharing","System.ServiceProcess.ServiceController[]","Disabled","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32ShareProcess",,
"NT AUTHORITY\LocalService","ID 공급자 및 TPM 가상 스마트 카드에 사용자를 인증하는 데 사용되는 로컬 사용자 ID 키를 관리합니다. 이 서비스를 사용하지 않도록 설정하면 로컬 사용자 ID 키와 TPM 가상 스마트 카드에 액세스할 수 없습니다. 이 서비스를 다시 구성하지 않는 것이 좋습니다.","False","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Manual","NgcCtnrSvc","System.ServiceProcess.ServiceController[]","False","False","True","Microsoft Passport Container","System.ServiceProcess.ServiceController[]",".","NgcCtnrSvc","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","사용자와 연결된 ID 공급자에 인증하는 데 사용되는 암호화 키에 대해 프로세스 격리를 제공합니다. 이 서비스를 비활성화하면 앱과 웹 사이트에 대한 컴퓨터 로그온 및 Single Sign-On을 포함하여 이러한 키의 모든 사용과 관리를 사용할 수 없습니다. 이 서비스는 자동으로 시작 및 중지됩니다. 이 서비스를 다시 구성하지 않는 것이 좋습니다.","False","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","NgcSvc","System.ServiceProcess.ServiceController[]","False","False","True","Microsoft Passport","System.ServiceProcess.ServiceController[]",".","NgcSvc","System.ServiceProcess.ServiceController[]","Manual",,"Running","Win32OwnProcess, Win32ShareProcess",,
"NT AUTHORITY\NetworkService","네트워크에 대한 구성 정보를 수집 및 저장하며 이 정보가 수정될 때 프로그램에 알립니다. 이 서비스가 중지되면 구성 정보를 사용할 수 없습니다. 이 서비스를 사용하지 않도록 설정하면 관련된 모든 서비스를 시작할 수 없습니다.","False","C:\WINDOWS\System32\svchost.exe -k netprofm -p","Manual","NlaSvc","System.ServiceProcess.ServiceController[]","False","False","False","네트워크 위치 인식","System.ServiceProcess.ServiceController[]",".","NlaSvc","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32ShareProcess",,
